gvkey,formyear,filename,subfolder,filetype,is_esef,esef_filetype,filing_date,size_bytes,size_mb,last_modified,created
271229,2021,JALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/271229/2021/intica_systems_2022-04-28_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-04-28,31018,0.029581069946289062,2025-02-01 09:50:29.690068,2025-02-01 09:50:29.739451
271229,2021,JA.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/271229/2021/intica_systems_2022-04-28_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-04-28,425258,0.40555763244628906,2025-02-01 09:50:29.340247,2025-02-01 09:50:29.424808
271229,2020,JABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/271229/2020/intica_systems_2021-07-27_esef_xmls,ESEF,True,ESEF Report XHTML file,2021-07-27,15843,0.015109062194824219,2025-02-01 09:51:25.456665,2025-02-01 09:51:25.583811
271229,2020,JA.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/271229/2020/intica_systems_2021-07-27_esef_xmls,ESEF,True,ESEF Report XHTML file,2021-07-27,409403,0.39043712615966797,2025-02-01 09:51:07.545244,2025-02-01 09:51:07.621258
284115,2023,KALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2023/vita_34_2024-05-24_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-05-24,23635,0.02254009246826172,2025-02-01 11:24:19.393275,2025-02-01 11:24:19.416866
284115,2022,KALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2022/vita_34_2023-05-16_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-05-16,30803,0.02937602996826172,2025-02-01 11:25:07.340752,2025-02-01 11:25:07.369211
284115,2023,JALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2023/vita_34_2024-05-24_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-05-24,99071,0.0944814682006836,2025-02-01 11:24:18.984423,2025-02-01 11:24:19.124152
284115,2022,JALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2022/vita_34_2023-05-16_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-05-16,254677,0.24287891387939453,2025-02-01 11:25:06.863247,2025-02-01 11:25:06.991469
284115,2021,JALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2021/vita_34_2022-05-16_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-05-16,70769,0.0674905776977539,2025-02-01 11:25:24.366055,2025-02-01 11:25:24.508696
284115,2021,KALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2021/vita_34_2022-05-16_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-05-16,231956,0.22121047973632812,2025-02-01 11:25:24.873241,2025-02-01 11:25:24.987225
213034,2022,KALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2022/grammer_Jahres-_2023-04-11_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-04-11,9994,0.009531021118164062,2025-02-01 00:18:42.543217,2025-02-01 00:18:42.659710
213034,2022,JALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2022/grammer_Jahres-_2023-04-11_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-04-11,45892,0.043766021728515625,2025-02-01 00:18:43.024410,2025-02-01 00:18:43.058721
213034,2023,KALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2023/grammer_Jahres-_2024-04-15_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-04-15,12046,0.011487960815429688,2025-02-01 00:18:08.845963,2025-02-01 00:18:08.873428
284115,2023,JA.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2023/vita_34_2024-05-24_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-05-24,724508,0.6909446716308594,2025-02-01 11:24:08.945684,2025-02-01 11:24:09.000122
284115,2021,JA.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2021/vita_34_2022-05-16_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-05-16,412313,0.39321231842041016,2025-02-01 11:25:17.033518,2025-02-01 11:25:17.101308
213034,2023,JALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2023/grammer_Jahres-_2024-04-15_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-04-15,45026,0.04294013977050781,2025-02-01 00:18:09.342913,2025-02-01 00:18:09.476230
284115,2021,JALA.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2021/vita_34_2022-05-16_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-05-16,1350896,1.2883148193359375,2025-02-01 11:25:15.828269,2025-02-01 11:25:15.910908
284115,2020,vita34ag-2020-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2020/vita_34_2021-05-18_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2021-05-18,670306,0.6392536163330078,2025-02-01 11:25:43.865448,2025-02-01 11:25:43.889666
284115,2022,JA.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2022/vita_34_2023-05-16_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-05-16,1074245,1.024479866027832,2025-02-01 11:24:59.284407,2025-02-01 11:24:59.327427
213034,2021,KALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2021/grammer_Jahres-_2022-05-02_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-05-02,11186,0.010667800903320312,2025-02-01 00:18:57.787413,2025-02-01 00:18:57.829605
213034,2021,JALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2021/grammer_Jahres-_2022-05-02_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-05-02,24933,0.02377796173095703,2025-02-01 00:18:57.424219,2025-02-01 00:18:57.494270
284115,2021,KALA.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2021/vita_34_2022-05-16_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-05-16,1350896,1.2883148193359375,2025-02-01 11:25:21.971490,2025-02-01 11:25:22.017328
271229,2021,KALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/271229/2021/intica_systems_2022-05-17_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-05-17,4965735,4.73569393157959,2025-02-01 09:50:20.038996,2025-02-01 09:50:20.159821
213034,2020,KABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2020/grammer_Jahres-_2021-05-18_esef_xmls,ESEF,True,ESEF Report XHTML file,2021-05-18,12713,0.012124061584472656,2025-02-01 00:19:11.895310,2025-02-01 00:19:11.937843
213034,2020,JABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2020/grammer_Jahres-_2021-05-18_esef_xmls,ESEF,True,ESEF Report XHTML file,2021-05-18,236342,0.22539329528808594,2025-02-01 00:19:11.568781,2025-02-01 00:19:11.624633
213034,2023,JA.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2023/grammer_Jahres-_2024-04-15_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-04-15,1386379,1.3221540451049805,2025-02-01 00:17:56.255131,2025-02-01 00:17:56.287778
215939,2023,KALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/215939/2023/singulus_technologies_2024-05-08_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-05-08,42559,0.040587425231933594,2025-02-01 00:38:40.434682,2025-02-01 00:38:40.567071
284115,2021,529900OEWA4GSZEZ4P40-2021-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2021/vita_34_2022-05-16_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2022-05-16,1166744,1.1126937866210938,2025-02-01 11:25:21.207555,2025-02-01 11:25:21.223727
284115,2022,529900OEWA4GSZEZ4P40-2022-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2022/vita_34_2023-05-16_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2023-05-16,1927403,1.8381147384643555,2025-02-01 11:25:03.590756,2025-02-01 11:25:03.605942
213034,2021,JA.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2021/grammer_Jahres-_2022-05-02_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-05-02,969285,0.924382209777832,2025-02-01 00:18:52.168083,2025-02-01 00:18:52.219276
215939,2022,Bilanzeid_JA_2022.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/215939/2022/singulus_technologies_2024-01-26_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-01-26,128853,0.12288379669189453,2025-02-01 00:38:48.852046,2025-02-01 00:38:48.977793
213034,2020,JA.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2020/grammer_Jahres-_2021-05-18_esef_xmls,ESEF,True,ESEF Report XHTML file,2021-05-18,913359,0.8710470199584961,2025-02-01 00:19:05.788093,2025-02-01 00:19:05.868517
215939,2020,SINGULUS_EIDE_2020-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/215939/2020/singulus_technologies_2023-06-15_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-06-15,114261,0.10896778106689453,2025-02-01 00:39:08.423194,2025-02-01 00:39:08.540220
213034,2022,JA.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2022/grammer_Jahres-_2023-04-11_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-04-11,2098114,2.000917434692383,2025-02-01 00:18:29.057236,2025-02-01 00:18:29.158427
213034,2021,529900VJD4H4GZ0KGA70-2021-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2021/grammer_Jahres-_2022-05-02_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2022-05-02,849431,0.8100805282592773,2025-02-01 00:18:54.735769,2025-02-01 00:18:54.773998
215939,2021,Bilanzeid_JA_2021-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/215939/2021/singulus_technologies_2023-06-15_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-06-15,110852,0.10571670532226562,2025-02-01 00:38:58.476320,2025-02-01 00:38:58.594159
213034,2020,grammer.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2020/grammer_Jahres-_2021-05-18_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2021-05-18,892539,0.851191520690918,2025-02-01 00:19:08.869941,2025-02-01 00:19:08.899698
271229,2020,KABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/271229/2020/intica_systems_2021-07-27_esef_xmls,ESEF,True,ESEF Report XHTML file,2021-07-27,7015391,6.690398216247559,2025-02-01 09:51:27.668520,2025-02-01 09:51:27.764160
215939,2022,5299006FS69Q41A8KK44-2022-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/215939/2022/singulus_technologies_2024-01-26_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-01-26,3737550,3.5644054412841797,2025-02-01 00:38:45.632476,2025-02-01 00:38:45.749924
237609,2022,ENBW_AG_JA_ESEF-2022-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/237609/2022/enbw_energie_2023-04-13_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-04-13,335535,0.3199911117553711,2025-02-01 07:19:08.716584,2025-02-01 07:19:08.798929
215939,2021,5299006FS69Q41A8KK44-2021-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/215939/2021/singulus_technologies_2023-06-15_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-06-15,3205002,3.056528091430664,2025-02-01 00:38:55.184353,2025-02-01 00:38:55.201467
284115,2023,529900OEWA4GSZEZ4P40-2023-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/284115/2023/vita_34_2024-05-24_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2024-05-24,7578558,7.227476119995117,2025-02-01 11:24:15.970220,2025-02-01 11:24:16.090421
213034,2022,529900VJD4H4GZ0KGA70-2022-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2022/grammer_Jahres-_2023-04-11_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2023-04-11,5569882,5.311853408813477,2025-02-01 00:18:39.953908,2025-02-01 00:18:39.974941
237609,2022,enbw-2022-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/237609/2022/enbw_energie_2023-04-13_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2023-04-13,1307863,1.2472753524780273,2025-02-01 07:19:16.308460,2025-02-01 07:19:16.356403
237609,2021,ENBW_AG_JA_ESEF-2021-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/237609/2021/enbw_energie_2022-08-02_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-08-02,468174,0.4464855194091797,2025-02-01 07:19:26.826491,2025-02-01 07:19:26.907557
237609,2021,enbw-2021-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/237609/2021/enbw_energie_2022-08-02_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2022-08-02,873353,0.8328943252563477,2025-02-01 07:19:33.805605,2025-02-01 07:19:33.854616
215939,2020,5299006FS69Q41A8KK44-2020-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/215939/2020/singulus_technologies_2023-06-15_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-06-15,4712345,4.49404239654541,2025-02-01 00:39:05.164747,2025-02-01 00:39:05.285852
338705,2022,KALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2022/pharmasgp_holding_2023-05-03_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-05-03,19835,0.01891613006591797,2025-02-01 14:55:29.037389,2025-02-01 14:55:29.170094
237609,2020,ENBW_AG_JA_ESEF-2020-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/237609/2020/enbw_energie_2021-07-27_esef_xmls,ESEF,True,ESEF Report XHTML file,2021-07-27,270954,0.25840187072753906,2025-02-01 07:20:30.491311,2025-02-01 07:20:30.571625
279418,2020,tlg-2020-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/279418/2020/tlg_immobilien_2021-06-11_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2021-06-11,200799,0.1914968490600586,2025-02-01 10:52:12.343469,2025-02-01 10:52:12.394219
237609,2021,ENBW_AG_LB_ESEF-2021-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/237609/2021/enbw_energie_2022-08-02_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-08-02,3160838,3.0144100189208984,2025-02-01 07:19:29.676969,2025-02-01 07:19:29.698297
237609,2020,enbw-2020-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/237609/2020/enbw_energie_2021-07-27_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2021-07-27,517686,0.49370384216308594,2025-02-01 07:20:36.326954,2025-02-01 07:20:36.372477
338705,2022,JALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2022/pharmasgp_holding_2023-05-11_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-05-11,28615,0.027289390563964844,2025-02-01 14:55:11.551096,2025-02-01 14:55:11.641760
338705,2023,JALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2023/pharmasgp_holding_2024-04-30_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-04-30,17250,0.016450881958007812,2025-02-01 14:54:17.302016,2025-02-01 14:54:17.420946
338705,2023,KALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2023/pharmasgp_holding_2024-05-06_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-05-06,11337,0.010811805725097656,2025-02-01 14:54:05.362920,2025-02-01 14:54:05.448219
338705,2022,PharmaSGP_2022_KLB_ESEF.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2022/pharmasgp_holding_2023-05-03_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-05-03,1256910,1.1986827850341797,2025-02-01 14:55:28.600169,2025-02-01 14:55:28.650691
237609,2021,ENBW_AG_KLB-2021-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/237609/2021/enbw_energie_2022-08-02_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-08-02,3160834,3.014406204223633,2025-02-01 07:19:35.788990,2025-02-01 07:19:35.823259
338705,2021,JALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2021/pharmasgp_holding_2022-04-29_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-04-29,13101,0.012494087219238281,2025-02-01 14:55:48.306195,2025-02-01 14:55:48.421904
237609,2022,ENBW_AG_LB_ESEF-2022-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/237609/2022/enbw_energie_2023-04-13_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-04-13,4350940,4.149379730224609,2025-02-01 07:19:11.331887,2025-02-01 07:19:11.407628
237609,2022,ENBW_AG_KLB_ESEF-2022-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/237609/2022/enbw_energie_2023-04-13_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-04-13,4350941,4.149380683898926,2025-02-01 07:19:19.155710,2025-02-01 07:19:19.279039
213034,2023,529900VJD4H4GZ0KGA70-2023-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/213034/2023/grammer_Jahres-_2024-04-15_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2024-04-15,10350224,9.870742797851562,2025-02-01 00:18:06.226772,2025-02-01 00:18:06.449887
338705,2022,PharmaSGP_2022_KLB_ESEF.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2022/pharmasgp_holding_2023-05-11_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-05-11,1256908,1.1986808776855469,2025-02-01 14:55:11.197465,2025-02-01 14:55:11.238607
338705,2022,PharmaSGP_2022_KA_ESEF.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2022/pharmasgp_holding_2023-05-03_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2023-05-03,1558268,1.4860801696777344,2025-02-01 14:55:27.497012,2025-02-01 14:55:27.534980
338705,2021,KALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2021/pharmasgp_holding_2022-06-03_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-06-03,13233,0.012619972229003906,2025-02-01 14:55:40.915811,2025-02-01 14:55:40.951636
338705,2020,KABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2020/pharmasgp_holding_2021-07-01_esef_xmls,ESEF,True,ESEF Report XHTML file,2021-07-01,27627,0.02634716033935547,2025-02-01 14:55:52.888390,2025-02-01 14:55:52.907993
338705,2020,JABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2020/pharmasgp_holding_2021-07-01_esef_xmls,ESEF,True,ESEF Report XHTML file,2021-07-01,28030,0.026731491088867188,2025-02-01 14:55:52.550355,2025-02-01 14:55:52.629224
338705,2022,PharmaSGP_2022_JA_Anhang_ESEF.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2022/pharmasgp_holding_2023-05-11_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-05-11,1173106,1.1187610626220703,2025-02-01 14:55:09.550493,2025-02-01 14:55:10.384429
338705,2023,PharmaSGP_31.12.2023_EA_ZLB.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2023/pharmasgp_holding_2024-04-30_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2024-04-30,1457043,1.3895444869995117,2025-02-01 14:54:16.837722,2025-02-01 14:54:16.871858
228623,2022,KALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/228623/2022/nemetschek_Jahres-_2023-04-27_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-04-27,50413,0.04807758331298828,2025-02-01 05:48:03.696486,2025-02-01 05:48:03.839921
228623,2022,JALABE.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/228623/2022/nemetschek_Jahres-_2023-04-27_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-04-27,61289,0.058449745178222656,2025-02-01 05:48:03.208795,2025-02-01 05:48:03.245579
228623,2023,529900R0S2IX1S358J38-JA-2023-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/228623/2023/nemetschek_Jahres-_2024-05-21_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-05-21,4336,0.0041351318359375,2025-02-01 05:47:51.341500,2025-02-01 05:47:51.366903
338705,2023,pharmasgpholdingse.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2023/pharmasgp_holding_2024-05-06_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2024-05-06,1751432,1.6702957153320312,2025-02-01 14:54:05.038105,2025-02-01 14:54:05.150503
215939,2023,JA.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/215939/2023/singulus_technologies_2024-05-08_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-05-08,7623173,7.270024299621582,2025-02-01 00:38:18.078744,2025-02-01 00:38:18.094357
228623,2022,529900R0S2IX1S358J38-KA-2022-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/228623/2022/nemetschek_Jahres-_2023-04-27_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2023-04-27,118638,0.11314201354980469,2025-02-01 05:47:59.583390,2025-02-01 05:47:59.675346
237609,2020,ENBW_AG_KLB_ESEF-2020-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/237609/2020/enbw_energie_2021-07-27_esef_xmls,ESEF,True,ESEF Report XHTML file,2021-07-27,3368013,3.2119874954223633,2025-02-01 07:20:38.369791,2025-02-01 07:20:38.402411
237609,2020,ENBW_AG_LB_ESEF-2020-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/237609/2020/enbw_energie_2021-07-27_esef_xmls,ESEF,True,ESEF Report XHTML file,2021-07-27,3368012,3.211986541748047,2025-02-01 07:20:32.704658,2025-02-01 07:20:32.736848
228623,2022,529900R0S2IX1S358J38-LB-2022-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/228623/2022/nemetschek_Jahres-_2023-04-27_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-04-27,1435554,1.3690509796142578,2025-02-01 05:48:00.783786,2025-02-01 05:48:00.827047
228623,2021,529900R0S2IX1S358J38-2021-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/228623/2021/nemetschek_Jahres-_2022-05-24_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2022-05-24,604408,0.5764083862304688,2025-02-01 05:48:10.510074,2025-02-01 05:48:10.677963
228623,2022,529900R0S2IX1S358J38-2022-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/228623/2022/nemetschek_Jahres-_2023-04-27_esef_xmls,ESEF,True,ESEF Report XHTML file,2023-04-27,1458773,1.3911943435668945,2025-02-01 05:47:57.508463,2025-02-01 05:47:57.588665
338705,2020,PharmaSGP_SE_KA_KLB_ESEF-2020-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2020/pharmasgp_holding_2021-07-01_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2021-07-01,2459356,2.3454246520996094,2025-02-01 14:56:00.688830,2025-02-01 14:56:01.585963
228623,2021,nemetschek-2021-12-31.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/228623/2021/nemetschek_Jahres-_2022-05-24_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-05-24,543888,0.5186920166015625,2025-02-01 05:48:08.665943,2025-02-01 05:48:08.774496
338705,2021,pharmasgp.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2021/pharmasgp_holding_2022-04-29_esef_xmls,ESEF,True,ESEF Report XHTML file,2022-04-29,2979452,2.8414268493652344,2025-02-01 14:55:47.936266,2025-02-01 14:55:48.107070
338705,2021,pharmasgp-2021-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/338705/2021/pharmasgp_holding_2022-06-03_esef_xmls,ESEF,True,iXBRL/ESEF Instance XHTML file,2022-06-03,3081180,2.9384422302246094,2025-02-01 14:55:40.542691,2025-02-01 14:55:40.604959
228623,2023,529900R0S2IX1S358J38-2023-12-31-de.xhtml.html.gzip,/Users/mbp16/Dropbox/data/proj/bmcg/bundesanzeiger/public/228623/2023/nemetschek_Jahres-_2024-05-21_esef_xmls,ESEF,True,ESEF Report XHTML file,2024-05-21,852915,0.8134031295776367,2025-02-01 05:47:48.125711,2025-02-01 05:47:48.170704
